planet_name,host_star,sy_snum,sy_pnum,discovery_method,discovery_year,disc_facility,pl_controv_flag,orbital_period_days,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,orbit_distance_au,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,planet_radius_earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,planet_mass_earth,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insollim,planet_temperature_k,pl_eqtlim,ttv_flag,star_temperature_k,st_tefferr1,st_tefferr2,st_tefflim,star_radius_solar,st_raderr1,st_raderr2,st_radlim,star_mass_solar,st_masserr1,st_masserr2,st_masslim,star_metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,distance_pc,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-122 f,Kepler-122,1,5,Transit Timing Variations,2014,Kepler,0,56.268,91246.8042170947,-20841.320421022418,0.0,0.28575,0.00277,-0.00277,0.0,1.75,0.6,-0.16,0.0,0.156,0.054,-0.014,0.0,36.0,0.0,0.113,0.0,Mass,0.0,0.0,21.524,0.0,543.0,0.0,1,5917.0,60.0,-60.0,0.0,0.949,0.19051877837354783,-0.14876385824097246,0.0,1.03,0.08504336306946128,-0.0788097895010395,0.0,-0.08,0.04,-0.04,0.0,[Fe/H],4.35,0.08,-0.099,0.0,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45,19.32,-18.64,14.403,0.126,-0.126,12.826,0.028,-0.028,14.2223,0.000249,-0.000249
Kepler-1220 b,Kepler-1220,1,1,Transit,2016,Kepler,0,7.42693741,4.187e-05,-4.187e-05,0.0,0.0734,1.8324682158137156,-0.9681148506008933,0.0,1.52,0.33,-0.19,0.0,0.13560532,0.02944063,-0.01695066,0.0,2.92,0.0,0.0092,0.0,M-R relationship,0.0,0.0,177.842,0.0,899.0,0.0,0,5842.0,246.43,-266.34,0.0,0.99,0.208,-0.123,0.0,1.0,0.116,-0.084,0.0,-0.04,0.145,-0.182,0.0,[Fe/H],4.45,0.083,-0.138,0.0,19h48m16.90s,297.070398,+42d58m39.86s,42.9777396,961.907,33.758,-31.58,15.194,0.092,-0.092,13.208,0.033,-0.033,14.9649,0.000342,-0.000342
Kepler-1221 b,Kepler-1221,1,1,Transit,2016,Kepler,0,12.00096042,5.761e-05,-5.761e-05,0.0,0.0906,1.8324682158137156,-0.9681148506008933,0.0,1.88,0.3,-0.16,0.0,0.16772237,0.02676421,-0.01427424,0.0,4.19,0.0,0.0132,0.0,M-R relationship,0.0,0.0,37.81,0.0,632.0,0.0,0,5194.0,45.8,-51.51,0.0,0.82,0.049,-0.034,0.0,0.87,0.038,-0.04,0.0,0.09,0.156,-0.163,0.0,[Fe/H],4.55,0.029,-0.064,0.0,19h03m17.37s,285.8223636,+45d42m42.63s,45.7118423,913.65,58.135427831057434,-64.92441715386148,15.909,0.229,-0.229,13.665,0.051,-0.051,15.5804,0.00335,-0.00335
Kepler-1222 b,Kepler-1222,1,1,Transit,2016,Kepler,0,1.916944254,6.111e-06,-6.111e-06,0.0,0.02801,0.00029,-0.00029,0.0,0.79,0.06,-0.06,0.0,0.07047908,0.00535284,-0.00535284,0.0,0.418,0.0,0.00131,0.0,M-R relationship,0.0,0.0,416.231,0.0,1246.0,0.0,0,5239.0,71.0,-82.33,0.0,0.8,0.048,-0.049,0.0,0.84,0.042,-0.046,0.0,-0.04,0.147,-0.176,0.0,[Fe/H],4.56,0.033,-0.06,0.0,19h39m33.51s,294.889616,+49d22m47.36s,49.3798215,415.218,3.241,-3.192,14.21,0.114,-0.114,12.187,0.023,-0.023,14.0908,0.000243,-0.000243
Kepler-1223 b,Kepler-1223,1,1,Transit,2016,Kepler,0,16.301259,0.000103,-0.000103,0.0,0.1186,1.8324682158137156,-0.9681148506008933,0.0,1.22,0.06,-0.08,0.0,0.10884111,0.00535284,-0.00713712,0.0,1.98,0.0,0.00624,0.0,M-R relationship,0.0,0.0,20.51,0.0,557.0,0.0,0,4870.0,49.87,-52.19,0.0,0.75,0.028,-0.031,0.0,0.8,0.032,-0.039,0.0,0.04,0.164,-0.166,0.0,[Fe/H],4.6,0.017,-0.039,0.0,19h01m10.96s,285.2956462,+44d33m09.92s,44.5527542,459.957,4.049,-3.979,14.911,0.149,-0.149,12.429,0.024,-0.024,14.6119,0.000256,-0.000256
Kepler-1224 b,Kepler-1224,1,1,Transit,2016,Kepler,0,13.32351601,7.281e-05,-7.281e-05,0.0,0.11625,0.00108,-0.00108,0.0,1.33,0.12,-0.08,0.0,0.11865465,0.01070568,-0.00713712,0.0,2.33,0.0,0.00733,0.0,M-R relationship,0.0,0.0,132.663,0.0,872.0,0.0,0,6155.0,64.75,-56.71,0.0,1.22,0.095,-0.067,0.0,1.18,0.039,-0.034,0.0,0.14,0.081,-0.082,0.0,[Fe/H],4.34,0.044,-0.059,0.0,19h06m30.18s,286.6257591,+37d32m14.33s,37.537313,559.598,8.382,-8.143,12.926,0.069,-0.069,11.588,0.021,-0.021,12.825,0.000235,-0.000235
Kepler-1225 b,Kepler-1225,1,1,Transit,2016,Kepler,0,7.01075434,2.753e-05,-2.753e-05,0.0,0.0771,1.8324682158137156,-0.9681148506008933,0.0,1.82,0.61,-0.24,0.0,0.16236952,0.05442055,-0.02141137,0.0,3.97,0.0,0.0125,0.0,M-R relationship,0.0,0.0,324.282,0.0,1453.0,0.0,0,6140.0,133.4,-147.7,0.0,1.19,0.397,-0.152,0.0,1.13,0.136,-0.093,0.0,0.01,0.136,-0.185,0.0,[Fe/H],4.34,0.097,-0.199,0.0,19h22m31.99s,290.6332748,+40d08m13.08s,40.1369671,1347.52,38.105,-38.105,14.819,0.195,-0.195,13.282,0.038,-0.038,14.632,0.000326,-0.000326
Kepler-1226 b,Kepler-1226,1,1,Transit,2016,Kepler,0,17.2923453,0.0001187,-0.0001187,0.0,0.13945,0.00126,-0.00126,0.0,1.45,0.26,-0.15,0.0,0.12936034,0.02319565,-0.0133821,0.0,2.7,0.0,0.00849,0.0,M-R relationship,0.0,0.0,140.376,0.0,809.0,0.0,0,5923.0,147.56,-124.19,0.0,1.02,0.176,-0.105,0.0,1.02,0.079,-0.073,0.0,-0.08,0.159,-0.205,0.0,[Fe/H],4.43,0.072,-0.129,0.0,19h45m30.44s,296.3768521,+50d37m17.25s,50.6214592,1125.72,38.885,-38.885,14.324,0.103,-0.103,12.645,0.024,-0.024,14.1497,0.00031,-0.00031
Kepler-1227 b,Kepler-1227,1,1,Transit,2016,Kepler,0,94.2887577,0.0005873,-0.0005873,0.0,0.38555,0.0041,-0.0041,0.0,2.29,0.52,-0.23,0.0,0.20430012,0.04639129,-0.02051923,0.0,5.86,0.0,0.0184,0.0,M-R relationship,0.0,0.0,4.179,0.0,369.0,0.0,0,5747.0,108.41,-151.11,0.0,0.95,0.147,-0.084,0.0,0.97,0.058,-0.065,0.0,-0.04,0.144,-0.188,0.0,[Fe/H],4.47,0.06,-0.125,0.0,19h08m15.94s,287.0664109,+41d52m29.90s,41.8749712,623.706,6.189,-6.071,14.276,0.183,-0.183,12.507,0.024,-0.024,14.1758,0.000247,-0.000247
Kepler-1228 b,Kepler-1228,1,1,Transit,2016,Kepler,0,0.577369579,4.09e-07,-4.09e-07,0.0,0.01186,3e-05,-3e-05,0.0,1.54,0.11,-0.14,0.0,0.1373896,0.00981354,-0.01248996,0.0,2.99,0.0,0.0094,0.0,M-R relationship,0.0,0.0,1598.664,0.0,1757.0,0.0,0,5063.0,94.76,-81.19,0.0,0.74,0.049,-0.067,0.0,0.78,0.052,-0.063,0.0,-0.18,0.179,-0.248,0.0,[Fe/H],4.59,0.043,-0.049,0.0,19h46m12.66s,296.552761,+46d57m58.30s,46.9661945,515.453,5.424,-5.424,15.061,0.103,-0.103,12.799,0.025,-0.025,14.8612,0.000305,-0.000305
Kepler-1229 b,Kepler-1229,1,1,Transit,2016,Kepler,0,86.828989,0.001069,-0.001069,0.0,0.3006,0.0069,-0.0091,0.0,1.4,0.11,-0.13,0.0,0.12489963,0.00981354,-0.01159782,0.0,2.54,0.0,0.008,0.0,M-R relationship,0.0,0.0,0.524,0.0,212.0,0.0,0,3784.0,38.88,-38.61,0.0,0.51,0.025,-0.033,0.0,0.54,0.025,-0.035,0.0,-0.06,0.086,-0.109,0.0,[Fe/H],4.75,0.029,-0.023,0.0,19h49m56.84s,297.4868347,+46d59m48.04s,46.9966782,265.482,3.397,-3.315,16.124,0.08,-0.08,12.374,0.023,-0.023,15.5104,0.000474,-0.000474
Kepler-123 b,Kepler-123,1,2,Transit,2014,Kepler,0,17.232366,5.6e-05,-5.6e-05,0.0,0.135,1.8324682158137156,-0.9681148506008933,0.0,2.94,0.57,-0.57,0.0,0.262,0.051,-0.051,0.0,55.3,0.0,0.174,0.0,Mass,0.0,0.0,138.807,0.0,817.0,0.0,0,6089.0,121.0,-121.0,0.0,1.264,0.243,-0.243,0.0,1.079,0.029,-0.03,0.0,-0.08,0.04,-0.04,0.0,[Fe/H],4.277,0.15,-0.15,0.0,19h47m59.66s,296.9985853,+42d46m55.07s,42.7819633,1021.66,22.53,-21.6,14.129,0.069,-0.069,12.655,0.025,-0.025,14.0212,0.000268,-0.000268
Kepler-123 c,Kepler-123,1,2,Transit,2014,Kepler,0,26.695074,0.000468,-0.000468,0.0,0.181,1.8324682158137156,-0.9681148506008933,0.0,1.48,0.3,-0.3,0.0,0.132,0.027,-0.027,0.0,2.79,0.0,0.00879,0.0,M-R relationship,0.0,0.0,77.399,0.0,706.0,0.0,0,6089.0,121.0,-121.0,0.0,1.264,0.243,-0.243,0.0,1.079,0.029,-0.03,0.0,-0.08,0.04,-0.04,0.0,[Fe/H],4.277,0.15,-0.15,0.0,19h47m59.66s,296.9985853,+42d46m55.07s,42.7819633,1021.66,22.53,-21.6,14.129,0.069,-0.069,12.655,0.025,-0.025,14.0212,0.000268,-0.000268
Kepler-1230 b,Kepler-1230,1,1,Transit,2016,Kepler,0,9.95661537,4.469e-05,-4.469e-05,0.0,0.0921,1.8324682158137156,-0.9681148506008933,0.0,2.71,0.49,-0.29,0.0,0.24177001,0.04371487,-0.02587207,0.0,7.8,0.0,0.0245,0.0,M-R relationship,0.0,0.0,153.933,0.0,946.0,0.0,0,5961.0,134.01,-116.25,0.0,1.08,0.192,-0.102,0.0,1.06,0.078,-0.062,0.0,0.01,0.143,-0.153,0.0,[Fe/H],4.4,0.071,-0.126,0.0,18h53m03.48s,283.2645129,+41d42m41.23s,41.7114526,1364.22,64.84,-59.3,15.628,0.172,-0.172,13.915,0.065,-0.065,15.2743,0.000448,-0.000448
Kepler-1231 b,Kepler-1231,1,1,Transit,2016,Kepler,0,10.41725184,6.556e-05,-6.556e-05,0.0,0.0914,1.8324682158137156,-0.9681148506008933,0.0,1.42,0.3,-0.12,0.0,0.12668391,0.02676421,-0.01070568,0.0,2.6,0.0,0.00819,0.0,M-R relationship,0.0,0.0,117.515,0.0,870.0,0.0,0,5778.0,80.33,-107.4,0.0,1.0,0.202,-0.082,0.0,1.01,0.055,-0.047,0.0,0.06,0.151,-0.152,0.0,[Fe/H],4.44,0.063,-0.151,0.0,19h14m21.19s,288.5882888,+42d36m20.39s,42.6056644,987.237,20.203,-19.423,14.808,0.126,-0.126,13.175,0.026,-0.026,14.714,0.000307,-0.000307
Kepler-1232 b,Kepler-1232,1,1,Transit,2016,Kepler,0,26.7839183,0.0001786,-0.0001786,0.0,0.16545,0.0014,-0.0014,0.0,1.93,0.24,-0.16,0.0,0.17218307,0.02141137,-0.01427424,0.0,4.38,0.0,0.0138,0.0,M-R relationship,0.0,0.0,14.6,0.0,523.0,0.0,0,5471.0,75.31,-111.9,0.0,0.89,0.111,-0.054,0.0,0.92,0.041,-0.042,0.0,0.06,0.147,-0.154,0.0,[Fe/H],4.51,0.045,-0.112,0.0,19h46m12.02s,296.5500966,+49d06m08.31s,49.102307,632.865,7.674,-7.495,14.97,0.114,-0.114,12.965,0.024,-0.024,14.7619,0.00031,-0.00031
Kepler-1233 b,Kepler-1233,1,1,Transit,2016,Kepler,0,45.1263042,0.0005171,-0.0005171,0.0,0.263,1.8324682158137156,-0.9681148506008933,0.0,2.6,1.08,-0.39,0.0,0.23195646,0.09635115,-0.03479347,0.0,7.27,0.0,0.0229,0.0,M-R relationship,0.0,0.0,30.061,0.0,604.0,0.0,0,6198.0,139.13,-168.47,0.0,1.25,0.518,-0.183,0.0,1.16,0.178,-0.1,0.0,0.02,0.128,-0.161,0.0,[Fe/H],4.3,0.109,-0.233,0.0,19h49m30.02s,297.3750954,+46d39m43.99s,46.6622201,1178.7,38.03,-38.03,14.82,0.012,-0.012,13.258,0.034,-0.034,14.6594,0.000322,-0.000322
Kepler-1234 b,Kepler-1234,1,1,Transit,2016,Kepler,0,11.94014029,8.335e-05,-8.335e-05,0.0,0.096,1.8324682158137156,-0.9681148506008933,0.0,2.81,0.16,-0.81,0.0,0.25069141,0.01427424,-0.07226336,0.0,8.3,0.0,0.0261,0.0,M-R relationship,0.0,0.0,40.12,0.0,625.0,0.0,0,4967.0,56.4,-63.05,0.0,0.76,0.028,-0.033,0.0,0.8,0.034,-0.039,0.0,0.01,0.143,-0.158,0.0,[Fe/H],4.59,0.02,-0.039,0.0,19h10m05.29s,287.5220359,+51d22m33.41s,51.3759464,916.749,32.075,-30.013,15.915,1.133,-1.133,13.797,0.046,-0.046,15.878,0.000639,-0.000639
Kepler-1235 b,Kepler-1235,1,1,Transit,2016,Kepler,0,4.16055856,2.789e-05,-2.789e-05,0.0,0.04836,0.00043,-0.00043,0.0,0.79,0.12,-0.06,0.0,0.07047908,0.01070568,-0.00535284,0.0,0.418,0.0,0.00131,0.0,M-R relationship,0.0,0.0,265.325,0.0,985.0,0.0,0,5541.0,78.94,-83.29,0.0,0.9,0.122,-0.057,0.0,0.93,0.043,-0.052,0.0,0.01,0.145,-0.173,0.0,[Fe/H],4.5,0.048,-0.12,0.0,18h59m36.74s,284.9030677,+43d57m14.62s,43.9540616,540.604,4.3595,-4.3595,14.079,0.08,-0.08,12.199,0.023,-0.023,13.8765,0.000191,-0.000191
Kepler-1236 b,Kepler-1236,1,1,Transit,2016,Kepler,0,31.0571618,0.0002508,-0.0002508,0.0,0.1803,1.8324682158137156,-0.9681148506008933,0.0,2.14,0.18,-0.22,0.0,0.19091801,0.01605852,-0.01962709,0.0,5.22,0.0,0.0164,0.0,M-R relationship,0.0,0.0,13.571,0.0,480.0,0.0,0,5337.0,155.96,-154.2,0.0,0.82,0.066,-0.053,0.0,0.86,0.051,-0.052,0.0,-0.09,0.154,-0.174,0.0,[Fe/H],4.55,0.038,-0.068,0.0,19h42m29.94s,295.6247375,+42d32m45.15s,42.5458739,999.64,38.08,-35.429,16.145,0.149,-0.149,14.018,0.054,-0.054,15.9248,0.00061,-0.00061
Kepler-1237 b,Kepler-1237,1,1,Transit,2016,Kepler,0,84.5733226,0.000648,-0.000648,0.0,0.3778,1.8324682158137156,-0.9681148506008933,0.0,2.86,0.39,-0.21,0.0,0.25515211,0.03479347,-0.01873495,0.0,8.55,0.0,0.0269,0.0,M-R relationship,0.0,0.0,4.042,0.0,366.0,0.0,0,5472.0,73.56,-109.1,0.0,0.9,0.118,-0.056,0.0,0.94,0.044,-0.044,0.0,0.12,0.159,-0.158,0.0,[Fe/H],4.5,0.047,-0.115,0.0,19h42m31.03s,295.6292745,+44d41m26.09s,44.6905815,1064.31,43.36,-40.14,16.012,0.092,-0.092,13.851,0.045,-0.045,15.7553,0.000456,-0.000456
Kepler-1238 b,Kepler-1238,1,1,Transit,2016,Kepler,0,4.14787559,3.447e-05,-3.447e-05,0.0,0.0541,1.8324682158137156,-0.9681148506008933,0.0,1.93,0.85,-0.42,0.0,0.17218307,0.07583192,-0.03746989,0.0,4.38,0.0,0.0138,0.0,M-R relationship,0.0,0.0,1195.201,0.0,1389.0,0.0,0,6386.0,341.26,-299.46,0.0,1.48,0.65,-0.317,0.0,1.3,0.243,-0.181,0.0,0.05,0.13,-0.144,0.0,[Fe/H],4.21,0.153,-0.242,0.0,19h51m37.38s,297.9057655,+40d09m46.22s,40.1628378,1632.13,70.06,-64.62,14.919,0.183,-0.183,13.259,0.03,-0.03,14.7328,0.000305,-0.000305
Kepler-1239 b,Kepler-1239,1,1,Transit,2016,Kepler,0,5.19104016,2.643e-05,-2.643e-05,0.0,0.0625,1.8324682158137156,-0.9681148506008933,0.0,2.9,0.37,-0.31,0.0,0.25872067,0.03300919,-0.02765635,0.0,8.75,0.0,0.0275,0.0,M-R relationship,0.0,0.0,462.91,0.0,1183.0,0.0,0,6564.0,153.47,-198.42,0.0,1.57,0.195,-0.16,0.0,1.4,0.081,-0.092,0.0,0.22,0.129,-0.172,0.0,[Fe/H],4.2,0.069,-0.082,0.0,19h32m30.56s,293.1273357,+42d19m12.21s,42.3200578,2140.6,156.72,-137.08,15.391,0.138,-0.138,14.354,0.116,-0.116,15.3947,0.000455,-0.000455
Kepler-124 b,Kepler-124,1,3,Transit,2014,Kepler,0,3.410493,2.1e-05,-2.1e-05,0.0,0.039,1.8324682158137156,-0.9681148506008933,0.0,0.73,0.05,-0.05,0.0,0.065,0.004,-0.004,0.0,0.315,0.0,0.00099,0.0,M-R relationship,0.0,0.0,198.843,0.0,892.0,0.0,0,4984.0,100.0,-100.0,0.0,0.636,0.03,-0.03,0.0,0.706,0.01,-0.006,0.0,-0.46,0.04,-0.04,0.0,[Fe/H],4.669,0.15,-0.15,0.0,19h07m00.66s,286.7527322,+49d03m53.56s,49.0648788,420.046,3.047,-3.004,14.4,0.126,-0.126,12.233,0.026,-0.026,14.124,0.000219,-0.000219
Kepler-124 c,Kepler-124,1,3,Transit,2014,Kepler,0,13.821375,3.7e-05,-3.7e-05,0.0,0.1,1.8324682158137156,-0.9681148506008933,0.0,1.75,0.09,-0.09,0.0,0.156,0.008,-0.008,0.0,3.71,0.0,0.0117,0.0,M-R relationship,0.0,0.0,30.716,0.0,560.0,0.0,0,4984.0,100.0,-100.0,0.0,0.636,0.03,-0.03,0.0,0.706,0.01,-0.006,0.0,-0.46,0.04,-0.04,0.0,[Fe/H],4.669,0.15,-0.15,0.0,19h07m00.66s,286.7527322,+49d03m53.56s,49.0648788,420.046,3.047,-3.004,14.4,0.126,-0.126,12.233,0.026,-0.026,14.124,0.000219,-0.000219
Kepler-124 d,Kepler-124,1,3,Transit,2014,Kepler,0,30.950851,0.000361,-0.000361,0.0,0.17,1.8324682158137156,-0.9681148506008933,0.0,1.11,0.07,-0.07,0.0,0.099,0.006,-0.006,0.0,1.41,0.0,0.00444,0.0,M-R relationship,0.0,0.0,10.499,0.0,428.0,0.0,0,4984.0,100.0,-100.0,0.0,0.636,0.03,-0.03,0.0,0.706,0.01,-0.006,0.0,-0.46,0.04,-0.04,0.0,[Fe/H],4.669,0.15,-0.15,0.0,19h07m00.66s,286.7527322,+49d03m53.56s,49.0648788,420.046,3.047,-3.004,14.4,0.126,-0.126,12.233,0.026,-0.026,14.124,0.000219,-0.000219
Kepler-1240 b,Kepler-1240,1,1,Transit,2016,Kepler,0,4.8663815,2.513e-05,-2.513e-05,0.0,0.05791,0.00061,-0.00061,0.0,1.15,0.2,-0.1,0.0,0.10259613,0.0178428,-0.0089214,0.0,1.6,0.0,0.00505,0.0,M-R relationship,0.0,0.0,539.129,0.0,1121.0,0.0,0,5682.0,103.27,-116.7,0.0,0.96,0.156,-0.077,0.0,0.98,0.048,-0.05,0.0,0.04,0.138,-0.159,0.0,[Fe/H],4.47,0.056,-0.137,0.0,18h51m59.94s,282.9997682,+40d33m26.76s,40.5574322,862.186,13.7155,-13.7155,14.092,0.092,-0.092,12.361,0.029,-0.029,13.9609,0.000203,-0.000203
Kepler-1241 b,Kepler-1241,1,1,Transit,2016,Kepler,0,18.5525701,0.0001035,-0.0001035,0.0,0.1336,1.8324682158137156,-0.9681148506008933,0.0,2.63,0.21,-0.23,0.0,0.23463288,0.01873495,-0.02051923,0.0,7.41,0.0,0.0233,0.0,M-R relationship,0.0,0.0,31.456,0.0,612.0,0.0,0,5261.0,180.72,-119.79,0.0,0.8,0.063,-0.052,0.0,0.84,0.051,-0.058,0.0,-0.09,0.153,-0.185,0.0,[Fe/H],4.56,0.038,-0.067,0.0,19h38m18.29s,294.5762033,+38d27m25.05s,38.4569588,968.722,31.398,-29.522,15.886,0.183,-0.183,13.764,0.051,-0.051,15.669,0.000739,-0.000739
Kepler-1242 b,Kepler-1242,1,1,Transit,2016,Kepler,0,13.62798432,5.714e-05,-5.714e-05,0.0,0.1039,1.8324682158137156,-0.9681148506008933,0.0,2.26,0.13,-0.13,0.0,0.2016237,0.01159782,-0.01159782,0.0,5.73,0.0,0.018,0.0,M-R relationship,0.0,0.0,28.998,0.0,639.0,0.0,0,4895.0,84.63,-57.56,0.0,0.74,0.029,-0.038,0.0,0.77,0.036,-0.039,0.0,-0.05,0.129,-0.169,0.0,[Fe/H],4.6,0.024,-0.036,0.0,18h58m25.49s,284.6062174,+41d11m46.84s,41.196344,687.615,14.039,-13.498,15.714,0.206,-0.206,13.343,0.03,-0.03,15.4984,0.000481,-0.000481
Kepler-1243 b,Kepler-1243,1,1,Transit,2016,Kepler,0,16.8320729,8.923e-05,-8.923e-05,0.0,0.1256,1.8324682158137156,-0.9681148506008933,0.0,1.75,0.28,-0.17,0.0,0.15612454,0.02497993,-0.01516638,0.0,3.71,0.0,0.0117,0.0,M-R relationship,0.0,0.0,36.162,0.0,690.0,0.0,0,5667.0,113.87,-139.83,0.0,0.94,0.148,-0.075,0.0,0.96,0.053,-0.056,0.0,0.01,0.135,-0.168,0.0,[Fe/H],4.48,0.058,-0.128,0.0,19h36m02.26s,294.009397,+42d52m50.80s,42.8807779,758.17,13.5955,-13.5955,14.898,0.114,-0.114,13.168,0.031,-0.031,14.8331,0.000328,-0.000328
Kepler-1244 b,Kepler-1244,1,1,Transit,2016,Kepler,0,3.70428172,1.784e-05,-1.784e-05,0.0,0.0502,1.8324682158137156,-0.9681148506008933,0.0,1.35,0.63,-0.25,0.0,0.12043893,0.05620484,-0.02230351,0.0,2.39,0.0,0.00752,0.0,M-R relationship,0.0,0.0,4756.325,0.0,1839.0,0.0,0,6680.0,94.5,-106.27,0.0,1.77,0.827,-0.328,0.0,1.46,0.264,-0.14,0.0,0.05,0.143,-0.165,0.0,[Fe/H],4.1,0.145,-0.254,0.0,18h49m12.30s,282.3012505,+46d30m58.25s,46.5161814,1075.81,26.6,-25.37,12.444,0.16,-0.16,11.269,0.011,-0.011,12.3234,0.000185,-0.000185
Kepler-1245 b,Kepler-1245,1,2,Transit,2016,Kepler,0,4.35409304,1.933e-05,-1.933e-05,0.0,0.0484,1.8324682158137156,-0.9681148506008933,0.0,1.44,0.12,-0.1,0.0,0.1284682,0.01070568,-0.0089214,0.0,2.67,0.0,0.00839,0.0,M-R relationship,0.0,0.0,194.344,0.0,1043.0,0.0,0,5306.0,77.49,-101.98,0.0,0.83,0.061,-0.046,0.0,0.86,0.041,-0.043,0.0,-0.01,0.143,-0.16,0.0,[Fe/H],4.55,0.034,-0.075,0.0,19h22m58.63s,290.7443078,+43d15m38.71s,43.260753,805.936,16.352,-15.724,15.582,0.046,-0.046,13.519,0.033,-0.033,15.3721,0.000462,-0.000462
Kepler-1245 c,Kepler-1245,1,2,Transit,2016,Kepler,0,2.936584681,8.405e-06,-8.405e-06,0.0,0.0372,1.8324682158137156,-0.9681148506008933,0.0,1.44,0.13,-0.08,0.0,0.1284682,0.01159782,-0.00713712,0.0,2.67,0.0,0.00839,0.0,M-R relationship,0.0,0.0,328.984,0.0,1190.0,0.0,0,5306.0,77.49,-101.98,0.0,0.83,0.061,-0.046,0.0,0.86,0.041,-0.043,0.0,-0.01,0.143,-0.16,0.0,[Fe/H],4.55,0.034,-0.075,0.0,19h22m58.63s,290.7443078,+43d15m38.71s,43.260753,805.936,16.352,-15.724,15.582,0.046,-0.046,13.519,0.033,-0.033,15.3721,0.000462,-0.000462
Kepler-1246 b,Kepler-1246,1,1,Transit,2016,Kepler,0,11.32271513,8.852e-05,-8.852e-05,0.0,0.0848,1.8324682158137156,-0.9681148506008933,0.0,1.36,0.2,-0.22,0.0,0.12133107,0.0178428,-0.01962709,0.0,2.42,0.0,0.00761,0.0,M-R relationship,0.0,0.0,26.451,0.0,554.0,0.0,0,4611.0,49.69,-51.31,0.0,0.69,0.023,-0.037,0.0,0.73,0.031,-0.044,0.0,-0.03,0.158,-0.163,0.0,[Fe/H],4.63,0.02,-0.027,0.0,19h10m37.74s,287.6572346,+48d58m55.94s,48.9822053,436.505,7.167,-7.167,15.27,0.137,-0.137,12.59,0.031,-0.031,15.0318,0.000407,-0.000407
Kepler-1247 b,Kepler-1247,1,1,Transit,2016,Kepler,0,13.71220213,6.363e-05,-6.363e-05,0.0,0.1091,1.8324682158137156,-0.9681148506008933,0.0,2.33,0.21,-0.16,0.0,0.20786868,0.01873495,-0.01427424,0.0,6.04,0.0,0.019,0.0,M-R relationship,0.0,0.0,41.472,0.0,676.0,0.0,0,5303.0,116.55,-112.59,0.0,0.82,0.063,-0.047,0.0,0.86,0.043,-0.047,0.0,-0.05,0.141,-0.156,0.0,[Fe/H],4.55,0.037,-0.076,0.0,19h38m08.06s,294.5335974,+46d37m05.65s,46.6182365,1045.92,42.19,-39.1,15.925,0.183,-0.183,14.069,0.057,-0.057,15.9013,0.000557,-0.000557
Kepler-1248 b,Kepler-1248,1,1,Transit,2016,Kepler,0,7.46725407,5.302e-05,-5.302e-05,0.0,0.0806,1.8324682158137156,-0.9681148506008933,0.0,1.18,0.2,-0.11,0.0,0.10527255,0.0178428,-0.00981354,0.0,1.76,0.0,0.00553,0.0,M-R relationship,0.0,0.0,271.25,0.0,1035.0,0.0,0,6149.0,83.25,-74.3,0.0,1.21,0.063,-0.054,0.0,1.21,0.039,-0.04,0.0,0.24,0.075,-0.077,0.0,[Fe/H],4.36,0.029,-0.036,0.0,19h12m14.21s,288.0592191,+51d21m16.04s,51.3544564,593.026,58.135427831057434,-64.92441715386148,12.9,0.103,-0.103,11.449,0.023,-0.023,12.9248,0.010701,-0.010701
Kepler-1249 b,Kepler-1249,1,1,Transit,2016,Kepler,0,24.3347127,0.0002886,-0.0002886,0.0,0.167,1.8324682158137156,-0.9681148506008933,0.0,2.38,0.97,-0.38,0.0,0.21232938,0.0865376,-0.03390133,0.0,6.26,0.0,0.0197,0.0,M-R relationship,0.0,0.0,98.336,0.0,647.0,0.0,0,6202.0,133.62,-201.72,0.0,1.28,0.522,-0.196,0.0,1.19,0.17,-0.116,0.0,0.06,0.131,-0.153,0.0,[Fe/H],4.29,0.114,-0.234,0.0,19h47m34.76s,296.8948517,+44d22m18.27s,44.3717429,1904.54,120.33,-107.06,15.391,0.423,-0.423,13.828,0.05,-0.05,15.3518,0.000468,-0.000468
